id,date,time_hours,total_intensity, average_intensity ,calories
2347167796,4/26/2016,5:00:00 AM,0,0.0,57
2347167796,4/26/2016,6:00:00 AM,8,0.13,74
2347167796,4/26/2016,7:00:00 AM,7,0.12,72
2347167796,4/26/2016,8:00:00 AM,26,0.43,118
2347167796,4/26/2016,9:00:00 AM,11,0.18,81
2347167796,4/26/2016,10:00:00 AM,13,0.22,79
2347167796,4/26/2016,11:00:00 AM,12,0.2,85
2347167796,4/26/2016,12:00:00 PM,14,0.23,86
2347167796,4/26/2016,1:00:00 PM,29,0.48,130
2347167796,4/26/2016,2:00:00 PM,11,0.18,81
2347167796,4/26/2016,3:00:00 PM,1,0.02,63
2347167796,4/26/2016,4:00:00 PM,7,0.12,70
2347167796,4/26/2016,5:00:00 PM,3,0.05,64
2347167796,4/26/2016,6:00:00 PM,37,0.62,143
2347167796,4/26/2016,7:00:00 PM,19,0.32,92
2347167796,4/26/2016,8:00:00 PM,14,0.23,82
2347167796,4/26/2016,9:00:00 PM,12,0.2,80
2347167796,4/26/2016,10:00:00 PM,3,0.05,62
2347167796,4/26/2016,11:00:00 PM,0,0.0,57
2347167796,4/27/2016,12:00:00 AM,0,0.0,57
2347167796,4/27/2016,1:00:00 AM,0,0.0,57
2347167796,4/27/2016,2:00:00 AM,0,0.0,57
2347167796,4/27/2016,3:00:00 AM,0,0.0,57
2347167796,4/27/2016,4:00:00 AM,0,0.0,57
2347167796,4/27/2016,5:00:00 AM,0,0.0,57
2347167796,4/27/2016,6:00:00 AM,2,0.03,60
2347167796,4/27/2016,7:00:00 AM,9,0.15,76
2347167796,4/27/2016,8:00:00 AM,18,0.3,106
2347167796,4/27/2016,9:00:00 AM,9,0.15,79
2347167796,4/27/2016,10:00:00 AM,17,0.28,88
2347167796,4/27/2016,11:00:00 AM,14,0.23,82
2347167796,4/27/2016,12:00:00 PM,15,0.25,92
2347167796,4/27/2016,1:00:00 PM,14,0.23,83
2347167796,4/27/2016,2:00:00 PM,25,0.42,114
2347167796,4/27/2016,3:00:00 PM,15,0.25,84
2347167796,4/27/2016,4:00:00 PM,13,0.22,83
2347167796,4/27/2016,5:00:00 PM,24,0.4,95
2347167796,4/27/2016,6:00:00 PM,36,0.6,148
2347167796,4/27/2016,7:00:00 PM,117,1.95,297
2347167796,4/27/2016,8:00:00 PM,36,0.6,145
2347167796,4/27/2016,9:00:00 PM,21,0.35,94
2347167796,4/27/2016,10:00:00 PM,5,0.08,68
2347167796,4/27/2016,11:00:00 PM,1,0.02,59
2347167796,4/28/2016,12:00:00 AM,1,0.02,58
2347167796,4/28/2016,1:00:00 AM,0,0.0,56
2347167796,4/28/2016,2:00:00 AM,3,0.05,61
2347167796,4/28/2016,3:00:00 AM,0,0.0,57
2347167796,4/28/2016,4:00:00 AM,0,0.0,56
2347167796,4/28/2016,5:00:00 AM,0,0.0,57
2347167796,4/28/2016,6:00:00 AM,9,0.15,77
2347167796,4/28/2016,7:00:00 AM,1,0.02,60
2347167796,4/28/2016,8:00:00 AM,34,0.57,145
2347167796,4/28/2016,9:00:00 AM,10,0.17,77
2347167796,4/28/2016,10:00:00 AM,4,0.07,69
2347167796,4/28/2016,11:00:00 AM,20,0.33,96
2347167796,4/28/2016,12:00:00 PM,13,0.22,84
2347167796,4/28/2016,1:00:00 PM,11,0.18,78
2347167796,4/28/2016,2:00:00 PM,14,0.23,86
2347167796,4/28/2016,3:00:00 PM,17,0.28,89
2347167796,4/28/2016,4:00:00 PM,14,0.23,80
2347167796,4/28/2016,5:00:00 PM,13,0.22,79
2347167796,4/28/2016,6:00:00 PM,25,0.42,127
2347167796,4/28/2016,7:00:00 PM,8,0.13,71
2347167796,4/28/2016,8:00:00 PM,13,0.22,79
2347167796,4/28/2016,9:00:00 PM,5,0.08,67
2347167796,4/28/2016,10:00:00 PM,14,0.23,90
2347167796,4/28/2016,11:00:00 PM,0,0.0,57
2347167796,4/29/2016,12:00:00 AM,0,0.0,57
2347167796,4/29/2016,1:00:00 AM,1,0.02,58
2347167796,4/29/2016,2:00:00 AM,0,0.0,57
2347167796,4/29/2016,3:00:00 AM,0,0.0,57
2347167796,4/29/2016,4:00:00 AM,1,0.02,59
2347167796,4/29/2016,5:00:00 AM,0,0.0,57
2873212765,4/12/2016,12:00:00 AM,0,0.0,53
2873212765,4/12/2016,1:00:00 AM,0,0.0,53
2873212765,4/12/2016,2:00:00 AM,0,0.0,53
2873212765,4/12/2016,3:00:00 AM,0,0.0,53
2873212765,4/12/2016,4:00:00 AM,0,0.0,53
2873212765,4/12/2016,5:00:00 AM,28,0.47,94
2873212765,4/12/2016,6:00:00 AM,8,0.13,63
2873212765,4/12/2016,7:00:00 AM,39,0.65,120
2873212765,4/12/2016,8:00:00 AM,43,0.72,137
2873212765,4/12/2016,9:00:00 AM,49,0.82,141
2873212765,4/12/2016,10:00:00 AM,35,0.58,118
2873212765,4/12/2016,11:00:00 AM,7,0.12,71
2873212765,4/12/2016,12:00:00 PM,58,0.97,151
2873212765,4/12/2016,1:00:00 PM,29,0.48,111
2873212765,4/12/2016,2:00:00 PM,9,0.15,69
2873212765,4/12/2016,3:00:00 PM,7,0.12,64
2873212765,4/12/2016,4:00:00 PM,12,0.2,76
2873212765,4/12/2016,5:00:00 PM,12,0.2,70
2873212765,4/12/2016,6:00:00 PM,40,0.67,123
2873212765,4/12/2016,7:00:00 PM,12,0.2,75
2873212765,4/12/2016,8:00:00 PM,13,0.22,74
2873212765,4/12/2016,9:00:00 PM,3,0.05,57
2873212765,4/12/2016,10:00:00 PM,0,0.0,53
2873212765,4/12/2016,11:00:00 PM,0,0.0,53
2873212765,4/13/2016,12:00:00 AM,0,0.0,53
2873212765,4/13/2016,1:00:00 AM,0,0.0,53
2873212765,4/13/2016,2:00:00 AM,0,0.0,53
2873212765,4/13/2016,3:00:00 AM,0,0.0,53
2873212765,4/13/2016,4:00:00 AM,0,0.0,53
2873212765,4/13/2016,5:00:00 AM,24,0.4,87
2873212765,4/13/2016,6:00:00 AM,15,0.25,79
2873212765,4/13/2016,7:00:00 AM,20,0.33,98
2873212765,4/13/2016,8:00:00 AM,39,0.65,122
2873212765,4/13/2016,9:00:00 AM,47,0.78,133
2873212765,4/13/2016,10:00:00 AM,38,0.63,118
2873212765,4/13/2016,11:00:00 AM,15,0.25,93
2873212765,4/13/2016,12:00:00 PM,46,0.77,134
2873212765,4/13/2016,1:00:00 PM,32,0.53,121
2873212765,4/13/2016,2:00:00 PM,9,0.15,70
2873212765,4/13/2016,3:00:00 PM,17,0.28,87
2873212765,4/13/2016,4:00:00 PM,20,0.33,82
2873212765,4/13/2016,5:00:00 PM,32,0.53,101
2873212765,4/13/2016,6:00:00 PM,17,0.28,80
2873212765,4/13/2016,7:00:00 PM,14,0.23,73
2873212765,4/13/2016,8:00:00 PM,10,0.17,68
2873212765,4/13/2016,9:00:00 PM,3,0.05,57
2873212765,4/13/2016,10:00:00 PM,19,0.32,81
2873212765,4/13/2016,11:00:00 PM,3,0.05,58
2873212765,4/14/2016,12:00:00 AM,0,0.0,53
2873212765,4/14/2016,1:00:00 AM,0,0.0,53
2873212765,4/14/2016,2:00:00 AM,0,0.0,53
2873212765,4/14/2016,3:00:00 AM,0,0.0,53
2873212765,4/14/2016,4:00:00 AM,0,0.0,53
2873212765,4/14/2016,5:00:00 AM,0,0.0,53
2873212765,4/14/2016,6:00:00 AM,16,0.27,77
2873212765,4/14/2016,7:00:00 AM,33,0.55,123
2873212765,4/14/2016,8:00:00 AM,43,0.72,119
2873212765,4/14/2016,9:00:00 AM,28,0.47,121
2873212765,4/14/2016,10:00:00 AM,25,0.42,114
2873212765,4/14/2016,11:00:00 AM,10,0.17,77
2873212765,4/14/2016,12:00:00 PM,16,0.27,84
2873212765,4/14/2016,1:00:00 PM,29,0.48,104
2873212765,4/14/2016,2:00:00 PM,19,0.32,92
2873212765,4/14/2016,3:00:00 PM,17,0.28,97
2873212765,4/14/2016,4:00:00 PM,1,0.02,54
2873212765,4/14/2016,5:00:00 PM,20,0.33,87
2873212765,4/14/2016,6:00:00 PM,29,0.48,98
2873212765,4/14/2016,7:00:00 PM,14,0.23,74
2873212765,4/14/2016,8:00:00 PM,19,0.32,77
2873212765,4/14/2016,9:00:00 PM,12,0.2,73
2873212765,4/14/2016,10:00:00 PM,0,0.0,53
2873212765,4/14/2016,11:00:00 PM,0,0.0,53
2873212765,4/15/2016,12:00:00 AM,0,0.0,53
2873212765,4/15/2016,1:00:00 AM,0,0.0,53
2873212765,4/15/2016,2:00:00 AM,0,0.0,53
2873212765,4/15/2016,3:00:00 AM,0,0.0,53
2873212765,4/15/2016,4:00:00 AM,0,0.0,53
2873212765,4/15/2016,5:00:00 AM,27,0.45,92
2873212765,4/15/2016,6:00:00 AM,29,0.48,95
2873212765,4/15/2016,7:00:00 AM,26,0.43,110
2873212765,4/15/2016,8:00:00 AM,24,0.4,104
2873212765,4/15/2016,9:00:00 AM,34,0.57,117
2873212765,4/15/2016,10:00:00 AM,33,0.55,109
2873212765,4/15/2016,11:00:00 AM,20,0.33,99
2873212765,4/15/2016,12:00:00 PM,43,0.72,130
2873212765,4/15/2016,1:00:00 PM,25,0.42,106
2873212765,4/15/2016,2:00:00 PM,40,0.67,125
2873212765,4/15/2016,3:00:00 PM,27,0.45,97
2873212765,4/15/2016,4:00:00 PM,31,0.52,112
2873212765,4/15/2016,5:00:00 PM,16,0.27,76
2873212765,4/15/2016,6:00:00 PM,27,0.45,91
2873212765,4/15/2016,7:00:00 PM,11,0.18,71
2873212765,4/15/2016,8:00:00 PM,27,0.45,95
2873212765,4/15/2016,9:00:00 PM,8,0.13,66
2873212765,4/15/2016,10:00:00 PM,0,0.0,53
2873212765,4/15/2016,11:00:00 PM,0,0.0,53
2873212765,4/16/2016,12:00:00 AM,0,0.0,53
2873212765,4/16/2016,1:00:00 AM,0,0.0,53
2873212765,4/16/2016,2:00:00 AM,0,0.0,53
2873212765,4/16/2016,3:00:00 AM,0,0.0,53
2873212765,4/16/2016,4:00:00 AM,0,0.0,53
2873212765,4/16/2016,5:00:00 AM,0,0.0,53
2873212765,4/16/2016,6:00:00 AM,0,0.0,53
2873212765,4/16/2016,7:00:00 AM,99,1.65,287
2873212765,4/16/2016,8:00:00 AM,63,1.05,202
2873212765,4/16/2016,9:00:00 AM,12,0.2,73
2873212765,4/16/2016,10:00:00 AM,17,0.28,79
2873212765,4/16/2016,11:00:00 AM,28,0.47,93
2873212765,4/16/2016,12:00:00 PM,33,0.55,115
2873212765,4/16/2016,1:00:00 PM,1,0.02,54
2873212765,4/16/2016,2:00:00 PM,25,0.42,103
2873212765,4/16/2016,3:00:00 PM,32,0.53,135
2873212765,4/16/2016,4:00:00 PM,19,0.32,83
2873212765,4/16/2016,5:00:00 PM,28,0.47,101
2873212765,4/16/2016,6:00:00 PM,13,0.22,75
2873212765,4/16/2016,7:00:00 PM,24,0.4,90
2873212765,4/16/2016,8:00:00 PM,30,0.5,95
2873212765,4/16/2016,9:00:00 PM,11,0.18,70
2873212765,4/16/2016,10:00:00 PM,7,0.12,64
2873212765,4/16/2016,11:00:00 PM,6,0.1,60
2873212765,4/17/2016,12:00:00 AM,18,0.3,82
2873212765,4/17/2016,1:00:00 AM,0,0.0,53
2873212765,4/17/2016,2:00:00 AM,0,0.0,53
2873212765,4/17/2016,3:00:00 AM,0,0.0,53
2873212765,4/17/2016,4:00:00 AM,0,0.0,53
2873212765,4/17/2016,5:00:00 AM,0,0.0,53
2873212765,4/17/2016,6:00:00 AM,0,0.0,53
2873212765,4/17/2016,7:00:00 AM,0,0.0,53
2873212765,4/17/2016,8:00:00 AM,0,0.0,53
2873212765,4/17/2016,9:00:00 AM,0,0.0,53
2873212765,4/17/2016,10:00:00 AM,6,0.1,62
2873212765,4/17/2016,11:00:00 AM,1,0.02,54
2873212765,4/17/2016,12:00:00 PM,2,0.03,56
2873212765,4/17/2016,1:00:00 PM,42,0.7,120
2873212765,4/17/2016,2:00:00 PM,28,0.47,94
2873212765,4/17/2016,3:00:00 PM,8,0.13,65
2873212765,4/17/2016,4:00:00 PM,4,0.07,58
2873212765,4/17/2016,5:00:00 PM,19,0.32,79
2873212765,4/17/2016,6:00:00 PM,10,0.17,70
2873212765,4/17/2016,7:00:00 PM,22,0.37,82
2873212765,4/17/2016,8:00:00 PM,13,0.22,70
2873212765,4/17/2016,9:00:00 PM,3,0.05,58
2873212765,4/17/2016,10:00:00 PM,0,0.0,53
2873212765,4/17/2016,11:00:00 PM,0,0.0,53
2873212765,4/18/2016,12:00:00 AM,0,0.0,53
2873212765,4/18/2016,1:00:00 AM,0,0.0,53
2873212765,4/18/2016,2:00:00 AM,0,0.0,53
2873212765,4/18/2016,3:00:00 AM,0,0.0,53
2873212765,4/18/2016,4:00:00 AM,0,0.0,53
2873212765,4/18/2016,5:00:00 AM,17,0.28,78
2873212765,4/18/2016,6:00:00 AM,12,0.2,75
2873212765,4/18/2016,7:00:00 AM,30,0.5,111
2873212765,4/18/2016,8:00:00 AM,41,0.68,151
2873212765,4/18/2016,9:00:00 AM,38,0.63,123
2873212765,4/18/2016,10:00:00 AM,21,0.35,103
2873212765,4/18/2016,11:00:00 AM,9,0.15,74
2873212765,4/18/2016,12:00:00 PM,51,0.85,148
2873212765,4/18/2016,1:00:00 PM,26,0.43,110
2873212765,4/18/2016,2:00:00 PM,8,0.13,65
2873212765,4/18/2016,3:00:00 PM,9,0.15,73
2873212765,4/18/2016,4:00:00 PM,16,0.27,78
2873212765,4/18/2016,5:00:00 PM,19,0.32,78
2873212765,4/18/2016,6:00:00 PM,13,0.22,71
2873212765,4/18/2016,7:00:00 PM,7,0.12,63
2873212765,4/18/2016,8:00:00 PM,9,0.15,68
2873212765,4/18/2016,9:00:00 PM,0,0.0,53
2873212765,4/18/2016,10:00:00 PM,0,0.0,53
2873212765,4/18/2016,11:00:00 PM,0,0.0,53
2873212765,4/19/2016,12:00:00 AM,0,0.0,53
2873212765,4/19/2016,1:00:00 AM,0,0.0,53
2873212765,4/19/2016,2:00:00 AM,0,0.0,53
2873212765,4/19/2016,3:00:00 AM,0,0.0,53
2873212765,4/19/2016,4:00:00 AM,0,0.0,53
2873212765,4/19/2016,5:00:00 AM,19,0.32,81
2873212765,4/19/2016,6:00:00 AM,8,0.13,66
2873212765,4/19/2016,7:00:00 AM,17,0.28,88
2873212765,4/19/2016,8:00:00 AM,39,0.65,142
2873212765,4/19/2016,9:00:00 AM,32,0.53,109
2873212765,4/19/2016,10:00:00 AM,41,0.68,129
2873212765,4/19/2016,11:00:00 AM,15,0.25,87
2873212765,4/19/2016,12:00:00 PM,45,0.75,134
2873212765,4/19/2016,1:00:00 PM,35,0.58,119
2873212765,4/19/2016,2:00:00 PM,28,0.47,90
2873212765,4/19/2016,3:00:00 PM,11,0.18,73
2873212765,4/19/2016,4:00:00 PM,20,0.33,82
2873212765,4/19/2016,5:00:00 PM,25,0.42,89
2873212765,4/19/2016,6:00:00 PM,30,0.5,103
2873212765,4/19/2016,7:00:00 PM,7,0.12,63
2873212765,4/19/2016,8:00:00 PM,6,0.1,63
2873212765,4/19/2016,9:00:00 PM,7,0.12,63
2873212765,4/19/2016,10:00:00 PM,4,0.07,58
2873212765,4/19/2016,11:00:00 PM,0,0.0,53
2873212765,4/20/2016,12:00:00 AM,0,0.0,53
2873212765,4/20/2016,1:00:00 AM,0,0.0,53
2873212765,4/20/2016,2:00:00 AM,0,0.0,53
2873212765,4/20/2016,3:00:00 AM,0,0.0,53
2873212765,4/20/2016,4:00:00 AM,0,0.0,53
2873212765,4/20/2016,5:00:00 AM,24,0.4,87
2873212765,4/20/2016,6:00:00 AM,14,0.23,71
2873212765,4/20/2016,7:00:00 AM,23,0.38,109
2873212765,4/20/2016,8:00:00 AM,27,0.45,108
2873212765,4/20/2016,9:00:00 AM,42,0.7,119
2873212765,4/20/2016,10:00:00 AM,30,0.5,109
2873212765,4/20/2016,11:00:00 AM,18,0.3,89
2873212765,4/20/2016,12:00:00 PM,57,0.95,148
2873212765,4/20/2016,1:00:00 PM,31,0.52,121
2873212765,4/20/2016,2:00:00 PM,8,0.13,65
2873212765,4/20/2016,3:00:00 PM,11,0.18,74
2873212765,4/20/2016,4:00:00 PM,31,0.52,99
2873212765,4/20/2016,5:00:00 PM,77,1.28,231
2873212765,4/20/2016,6:00:00 PM,3,0.05,58
2873212765,4/20/2016,7:00:00 PM,8,0.13,65
2873212765,4/20/2016,8:00:00 PM,22,0.37,85
2873212765,4/20/2016,9:00:00 PM,24,0.4,90
2873212765,4/20/2016,10:00:00 PM,4,0.07,60
2873212765,4/20/2016,11:00:00 PM,0,0.0,53
2873212765,4/21/2016,12:00:00 AM,0,0.0,52
2873212765,4/21/2016,1:00:00 AM,0,0.0,52
2873212765,4/21/2016,2:00:00 AM,0,0.0,52
2873212765,4/21/2016,3:00:00 AM,0,0.0,52
2873212765,4/21/2016,4:00:00 AM,0,0.0,52
2873212765,4/21/2016,5:00:00 AM,0,0.0,52
2873212765,4/21/2016,6:00:00 AM,17,0.28,77
2873212765,4/21/2016,7:00:00 AM,39,0.65,147
2873212765,4/21/2016,8:00:00 AM,33,0.55,99
2873212765,4/21/2016,9:00:00 AM,42,0.7,123
2873212765,4/21/2016,10:00:00 AM,27,0.45,116
2873212765,4/21/2016,11:00:00 AM,7,0.12,74
2873212765,4/21/2016,12:00:00 PM,20,0.33,91
2873212765,4/21/2016,1:00:00 PM,35,0.58,105
2873212765,4/21/2016,2:00:00 PM,26,0.43,106
2873212765,4/21/2016,3:00:00 PM,26,0.43,103
2873212765,4/21/2016,4:00:00 PM,38,0.63,113
2873212765,4/21/2016,5:00:00 PM,36,0.6,109
2873212765,4/21/2016,6:00:00 PM,19,0.32,84
2873212765,4/21/2016,7:00:00 PM,5,0.08,60
2873212765,4/21/2016,8:00:00 PM,16,0.27,75
2873212765,4/21/2016,9:00:00 PM,11,0.18,69
2873212765,4/21/2016,10:00:00 PM,0,0.0,52
2873212765,4/21/2016,11:00:00 PM,0,0.0,52
2873212765,4/22/2016,12:00:00 AM,0,0.0,52
2873212765,4/22/2016,1:00:00 AM,0,0.0,52
2873212765,4/22/2016,2:00:00 AM,0,0.0,52
2873212765,4/22/2016,3:00:00 AM,0,0.0,52
2873212765,4/22/2016,4:00:00 AM,0,0.0,52
2873212765,4/22/2016,5:00:00 AM,19,0.32,80
2873212765,4/22/2016,6:00:00 AM,16,0.27,73
2873212765,4/22/2016,7:00:00 AM,25,0.42,114
2873212765,4/22/2016,8:00:00 AM,29,0.48,114
2873212765,4/22/2016,9:00:00 AM,37,0.62,115
2873212765,4/22/2016,10:00:00 AM,43,0.72,132
2873212765,4/22/2016,11:00:00 AM,15,0.25,84
2873212765,4/22/2016,12:00:00 PM,42,0.7,130
2873212765,4/22/2016,1:00:00 PM,31,0.52,118
2873212765,4/22/2016,2:00:00 PM,12,0.2,70
2873212765,4/22/2016,3:00:00 PM,21,0.35,86
2873212765,4/22/2016,4:00:00 PM,24,0.4,94
2873212765,4/22/2016,5:00:00 PM,34,0.57,102
2873212765,4/22/2016,6:00:00 PM,15,0.25,76
2873212765,4/22/2016,7:00:00 PM,8,0.13,67
2873212765,4/22/2016,8:00:00 PM,3,0.05,57
2873212765,4/22/2016,9:00:00 PM,1,0.02,54
2873212765,4/22/2016,10:00:00 PM,7,0.12,61
2873212765,4/22/2016,11:00:00 PM,7,0.12,63
2873212765,4/23/2016,12:00:00 AM,0,0.0,52
2873212765,4/23/2016,1:00:00 AM,0,0.0,52
2873212765,4/23/2016,2:00:00 AM,0,0.0,52
2873212765,4/23/2016,3:00:00 AM,0,0.0,52
2873212765,4/23/2016,4:00:00 AM,0,0.0,52
2873212765,4/23/2016,5:00:00 AM,0,0.0,52
2873212765,4/23/2016,6:00:00 AM,0,0.0,52
2873212765,4/23/2016,7:00:00 AM,20,0.33,80
2873212765,4/23/2016,8:00:00 AM,115,1.92,316
2873212765,4/23/2016,9:00:00 AM,19,0.32,79
2873212765,4/23/2016,10:00:00 AM,26,0.43,92
2873212765,4/23/2016,11:00:00 AM,23,0.38,84
2873212765,4/23/2016,12:00:00 PM,18,0.3,79
2873212765,4/23/2016,1:00:00 PM,42,0.7,143
2873212765,4/23/2016,2:00:00 PM,34,0.57,118
2873212765,4/23/2016,3:00:00 PM,37,0.62,114
2873212765,4/23/2016,4:00:00 PM,13,0.22,71
2873212765,4/23/2016,5:00:00 PM,10,0.17,65
2873212765,4/23/2016,6:00:00 PM,24,0.4,86
2873212765,4/23/2016,7:00:00 PM,23,0.38,85
2873212765,4/23/2016,8:00:00 PM,5,0.08,60
2873212765,4/23/2016,9:00:00 PM,2,0.03,55
2873212765,4/23/2016,10:00:00 PM,13,0.22,73
2873212765,4/23/2016,11:00:00 PM,0,0.0,52
2873212765,4/24/2016,12:00:00 AM,0,0.0,52
2873212765,4/24/2016,1:00:00 AM,0,0.0,52
2873212765,4/24/2016,2:00:00 AM,0,0.0,52
2873212765,4/24/2016,3:00:00 AM,0,0.0,52
2873212765,4/24/2016,4:00:00 AM,0,0.0,52
2873212765,4/24/2016,5:00:00 AM,0,0.0,52
2873212765,4/24/2016,6:00:00 AM,0,0.0,52
2873212765,4/24/2016,7:00:00 AM,18,0.3,77
2873212765,4/24/2016,8:00:00 AM,148,2.47,410
2873212765,4/24/2016,9:00:00 AM,14,0.23,73
2873212765,4/24/2016,10:00:00 AM,13,0.22,71
2873212765,4/24/2016,11:00:00 AM,25,0.42,93
2873212765,4/24/2016,12:00:00 PM,24,0.4,90
2873212765,4/24/2016,1:00:00 PM,2,0.03,55
2873212765,4/24/2016,2:00:00 PM,14,0.23,77
2873212765,4/24/2016,3:00:00 PM,14,0.23,75
2873212765,4/24/2016,4:00:00 PM,19,0.32,78
2873212765,4/24/2016,5:00:00 PM,12,0.2,73
2873212765,4/24/2016,6:00:00 PM,3,0.05,56
2873212765,4/24/2016,7:00:00 PM,5,0.08,62
2873212765,4/24/2016,8:00:00 PM,8,0.13,64
2873212765,4/24/2016,9:00:00 PM,11,0.18,68
2873212765,4/24/2016,10:00:00 PM,0,0.0,52
2873212765,4/24/2016,11:00:00 PM,0,0.0,52
2873212765,4/25/2016,12:00:00 AM,0,0.0,52
2873212765,4/25/2016,1:00:00 AM,0,0.0,52
2873212765,4/25/2016,2:00:00 AM,0,0.0,52
2873212765,4/25/2016,3:00:00 AM,0,0.0,52
2873212765,4/25/2016,4:00:00 AM,0,0.0,52
2873212765,4/25/2016,5:00:00 AM,21,0.35,81
2873212765,4/25/2016,6:00:00 AM,10,0.17,73
2873212765,4/25/2016,7:00:00 AM,20,0.33,92
2873212765,4/25/2016,8:00:00 AM,27,0.45,111
2873212765,4/25/2016,9:00:00 AM,49,0.82,147
2873212765,4/25/2016,10:00:00 AM,48,0.8,139
2873212765,4/25/2016,11:00:00 AM,22,0.37,101
2873212765,4/25/2016,12:00:00 PM,41,0.68,123
2873212765,4/25/2016,1:00:00 PM,25,0.42,102
2873212765,4/25/2016,2:00:00 PM,3,0.05,58
2873212765,4/25/2016,3:00:00 PM,9,0.15,69
2873212765,4/25/2016,4:00:00 PM,26,0.43,100
2873212765,4/25/2016,5:00:00 PM,21,0.35,80
2873212765,4/25/2016,6:00:00 PM,20,0.33,83
2873212765,4/25/2016,7:00:00 PM,10,0.17,66
2873212765,4/25/2016,8:00:00 PM,0,0.0,52
2873212765,4/25/2016,9:00:00 PM,7,0.12,63
2873212765,4/25/2016,10:00:00 PM,0,0.0,52
2873212765,4/25/2016,11:00:00 PM,0,0.0,52
2873212765,4/26/2016,12:00:00 AM,0,0.0,52
2873212765,4/26/2016,1:00:00 AM,0,0.0,52
2873212765,4/26/2016,2:00:00 AM,0,0.0,52
2873212765,4/26/2016,3:00:00 AM,0,0.0,52
2873212765,4/26/2016,4:00:00 AM,0,0.0,52
2873212765,4/26/2016,5:00:00 AM,16,0.27,77
2873212765,4/26/2016,6:00:00 AM,8,0.13,68
2873212765,4/26/2016,7:00:00 AM,21,0.35,94
2873212765,4/26/2016,8:00:00 AM,33,0.55,143
2873212765,4/26/2016,9:00:00 AM,36,0.6,118
2873212765,4/26/2016,10:00:00 AM,33,0.55,107
2873212765,4/26/2016,11:00:00 AM,12,0.2,81
2873212765,4/26/2016,12:00:00 PM,38,0.63,123
2873212765,4/26/2016,1:00:00 PM,33,0.55,105
2873212765,4/26/2016,2:00:00 PM,4,0.07,59
2873212765,4/26/2016,3:00:00 PM,6,0.1,63
2873212765,4/26/2016,4:00:00 PM,10,0.17,70
2873212765,4/26/2016,5:00:00 PM,15,0.25,87
2873212765,4/26/2016,6:00:00 PM,25,0.42,105
2873212765,4/26/2016,7:00:00 PM,25,0.42,94
2873212765,4/26/2016,8:00:00 PM,4,0.07,58
2873212765,4/26/2016,9:00:00 PM,6,0.1,61
2873212765,4/26/2016,10:00:00 PM,0,0.0,52
2873212765,4/26/2016,11:00:00 PM,0,0.0,52
2873212765,4/27/2016,12:00:00 AM,0,0.0,52
2873212765,4/27/2016,1:00:00 AM,0,0.0,52
2873212765,4/27/2016,2:00:00 AM,0,0.0,52
2873212765,4/27/2016,3:00:00 AM,0,0.0,52
2873212765,4/27/2016,4:00:00 AM,0,0.0,52
2873212765,4/27/2016,5:00:00 AM,0,0.0,52
2873212765,4/27/2016,6:00:00 AM,96,1.6,291
2873212765,4/27/2016,7:00:00 AM,53,0.88,171
2873212765,4/27/2016,8:00:00 AM,17,0.28,75
2873212765,4/27/2016,9:00:00 AM,27,0.45,115
2873212765,4/27/2016,10:00:00 AM,33,0.55,104
2873212765,4/27/2016,11:00:00 AM,12,0.2,73
2873212765,4/27/2016,12:00:00 PM,22,0.37,121
2873212765,4/27/2016,1:00:00 PM,4,0.07,60
2873212765,4/27/2016,2:00:00 PM,3,0.05,58
2873212765,4/27/2016,3:00:00 PM,7,0.12,63
2873212765,4/27/2016,4:00:00 PM,0,0.0,52
2873212765,4/27/2016,5:00:00 PM,15,0.25,83
2873212765,4/27/2016,6:00:00 PM,24,0.4,89
2873212765,4/27/2016,7:00:00 PM,10,0.17,69
2873212765,4/27/2016,8:00:00 PM,6,0.1,60
2873212765,4/27/2016,9:00:00 PM,6,0.1,63
2873212765,4/27/2016,10:00:00 PM,0,0.0,52
2873212765,4/27/2016,11:00:00 PM,0,0.0,52
2873212765,4/28/2016,12:00:00 AM,0,0.0,52
2873212765,4/28/2016,1:00:00 AM,0,0.0,52
2873212765,4/28/2016,2:00:00 AM,0,0.0,52
2873212765,4/28/2016,3:00:00 AM,0,0.0,52
2873212765,4/28/2016,4:00:00 AM,0,0.0,52
2873212765,4/28/2016,5:00:00 AM,0,0.0,52
2873212765,4/28/2016,6:00:00 AM,92,1.53,226
2873212765,4/28/2016,7:00:00 AM,39,0.65,133
2873212765,4/28/2016,8:00:00 AM,10,0.17,67
2873212765,4/28/2016,9:00:00 AM,33,0.55,101
2873212765,4/28/2016,10:00:00 AM,16,0.27,87
2873212765,4/28/2016,11:00:00 AM,2,0.03,55
2873212765,4/28/2016,12:00:00 PM,13,0.22,89
2873212765,4/28/2016,1:00:00 PM,11,0.18,85
2873212765,4/28/2016,2:00:00 PM,2,0.03,55
2873212765,4/28/2016,3:00:00 PM,6,0.1,62
2873212765,4/28/2016,4:00:00 PM,5,0.08,60
2873212765,4/28/2016,5:00:00 PM,18,0.3,90
2873212765,4/28/2016,6:00:00 PM,30,0.5,96
2873212765,4/28/2016,7:00:00 PM,13,0.22,74
2873212765,4/28/2016,8:00:00 PM,6,0.1,61
2873212765,4/28/2016,9:00:00 PM,15,0.25,74
2873212765,4/28/2016,10:00:00 PM,0,0.0,52
2873212765,4/28/2016,11:00:00 PM,0,0.0,52
